weight,q_exposure_n,hard_news_or_qanon_n,q_exposure_flag,qanon_per,trump_support,knowledge,interest,college,female,non_white,age4,age4_under_30,age4_30_44,age4_45_64,age4_65,race4,mean_ideology,ideology_bin,presvote20combined
0.555042321695657,0,14,0,0,1,3,4,0,1,0,45-64,0,0,1,0,White,-0.014542477876106196,2,Donald Trump
2.26624211008127,0,568,0,0,1,4,2,0,1,0,45-64,0,0,1,0,White,0.046058402822322,3,Donald Trump
0.327529495641434,0,224,0,0,0,3,4,1,1,0,45-64,0,0,1,0,White,-0.04339025270758123,1,Joe Biden
1.15050456067715,0,1611,0,0,1,2,4,0,0,0,65+,0,0,0,1,White,0.09058360375449248,4,Donald Trump
0.234466014381662,0,2426,0,0,0,4,4,1,0,0,30-44,0,1,0,0,White,-0.026437671889990407,1,Joe Biden
0.294277030473271,0,30,0,0,0,3,4,1,1,1,45-64,0,0,1,0,Hispanic,0.09579280973451328,4,Joe Biden
1.23815486336635,0,5192,0,0,0,2,3,1,0,1,45-64,0,0,1,0,Black,0.010103347493627868,2,Joe Biden
0.470082309313646,0,253,0,0,0,0,4,0,1,1,45-64,0,0,1,0,Black,0.002139347079037801,2,Joe Biden
0.688708212449249,0,0,0,NA,0,3,4,0,1,0,65+,0,0,0,1,White,0.1374,5,Joe Biden
0.325094176498252,0,4834,0,0,1,3,4,0,1,0,45-64,0,0,1,0,White,0.18774607087827427,5,Donald Trump
0.357205921853278,0,96,0,0,1,0,4,1,1,0,45-64,0,0,1,0,White,0.07790029282576866,4,Donald Trump
0.973336587435047,0,153,0,0,0,2,3,0,1,0,65+,0,0,0,1,White,0.09470383810188415,4,Joe Biden
0.282634479977616,0,0,0,NA,0,3,4,0,0,1,45-64,0,0,1,0,Other,-0.0622,1,Joe Biden
0.471681843577983,0,12931,0,0,0,3,4,0,0,0,30-44,0,1,0,0,White,0.005191509824198552,2,Joe Biden
3.80400877111966,0,11,0,0,1,3,1,1,1,0,30-44,0,1,0,0,White,0.028537196110210696,3,Donald Trump
0.488922880372731,0,1589,0,0,0,1,2,0,1,0,45-64,0,0,1,0,White,0.05859872020320438,3,Did not vote for President
0.468954797645472,0,1133,0,0,0,4,4,0,1,0,45-64,0,0,1,0,White,0.028965646559349016,3,Joe Biden
0.475047979728328,0,390,0,0,1,3,4,0,0,0,45-64,0,0,1,0,White,0.10663424531201968,5,Donald Trump
5.98549706624597,0,540,0,0,1,1,2,0,1,0,65+,0,0,0,1,White,0.13307766806722687,5,Donald Trump
0.468954797645472,0,7482,0,0,0,3,4,0,1,0,45-64,0,0,1,0,White,0.013309214449692587,2,Joe Biden
1.25227380340317,0,336,0,0,1,3,4,0,0,0,65+,0,0,0,1,White,0.03144623344370861,3,Donald Trump
0.956515340847612,0,126,0,0,0,1,3,0,0,0,45-64,0,0,1,0,White,0.06266782682512734,3,Joe Biden
0.398862391422778,0,15,0,0,0,1,4,0,0,0,Under 30,1,0,0,0,White,-0.063371261682243,1,Another candidate
0.650050962935633,0,93,0,0,0,1,4,1,1,0,Under 30,1,0,0,0,White,0.06779361794815944,4,Joe Biden
0.969322584000902,0,0,0,NA,0,4,3,1,1,1,45-64,0,0,1,0,Other,0.1616,5,Joe Biden
0.784508989518958,0,250,0,0,0,4,4,0,1,1,30-44,0,1,0,0,Black,-0.12069958791208792,1,Joe Biden
0.977878088219799,0,173,0,0,0,2,3,1,1,1,65+,0,0,0,1,Black,0.060170570570570577,3,Joe Biden
0.401728983635492,0,1621,0,0,0,3,1,0,1,0,30-44,0,1,0,0,White,0.04773350025902262,3,Joe Biden
1.37292881926104,0,73,0,0,0,1,3,1,1,1,65+,0,0,0,1,Black,0.06586072103004291,4,Joe Biden
0.298085572355588,0,0,0,NA,0,3,4,0,1,0,45-64,0,0,1,0,White,NA,NA,Joe Biden
3.95588262932385,0,590,0,0,1,4,2,0,0,1,65+,0,0,0,1,Other,0.04515229653505238,3,Donald Trump
3.11150983967508,0,18,0,0,1,2,3,0,1,0,45-64,0,0,1,0,White,0.08214407954203073,4,Donald Trump
0.205348629940807,0,3,0,0,0,4,4,1,1,0,30-44,0,1,0,0,White,-0.07271345707656612,1,Howie Hawkins
0.791631289042117,0,181,0,0,0,3,4,0,1,0,30-44,0,1,0,0,White,0.08018885908809574,4,Joe Biden
0.336612009303302,0,1743,0,0,0,4,4,1,0,0,45-64,0,0,1,0,White,-0.5770611006585137,1,Joe Biden
2.9058280009079702,0,28,0,0,1,4,3,0,1,0,65+,0,0,0,1,White,0.1632125,5,Donald Trump
1.10021101128718,125,4782,1,0.02613969050606441,1,2,3,0,1,0,45-64,0,0,1,0,White,0.11281214067278288,5,Donald Trump
0.590023596276961,0,9,0,0,1,1,2,0,1,0,65+,0,0,0,1,White,0.12774137931034482,5,Donald Trump
3.11150983967508,0,464,0,0,1,1,3,0,1,0,45-64,0,0,1,0,White,0.1903199176452646,5,Donald Trump
2.69795926280793,0,320,0,0,1,3,3,1,0,1,30-44,0,1,0,0,Hispanic,-0.04338985095812633,1,Donald Trump
0.365854305723109,0,8,0,0,0,2,4,1,0,1,45-64,0,0,1,0,Black,0.06263547854785478,3,Joe Biden
0.581150370267055,0,3,0,0,0,3,4,0,0,0,Under 30,1,0,0,0,White,0.014954166666666668,2,Joe Biden
1.58707620580301,0,555,0,0,0,2,3,0,1,0,45-64,0,0,1,0,White,0.1040479926588667,5,Joe Biden
0.286418808732207,0,10,0,0,0,4,4,1,1,0,45-64,0,0,1,0,White,0.011368000000000001,2,Joe Biden
1.48380019234973,0,1908,0,0,0,3,3,1,0,1,45-64,0,0,1,0,Other,0.004090390591384996,2,Jo Jorgensen
0.640266883515186,0,1694,0,0,1,4,4,1,0,0,45-64,0,0,1,0,White,0.23607870432638423,5,Donald Trump
0.439563661906294,0,712,0,0,1,4,4,1,0,0,45-64,0,0,1,0,White,0.09245953429830081,4,Donald Trump
1.6863145093829,0,1637,0,0,1,3,3,1,1,1,45-64,0,0,1,0,Other,0.04544375392834695,3,Donald Trump
1.45196833959979,0,520,0,0,0,3,3,1,1,0,30-44,0,1,0,0,White,0.003974398669396112,2,Joe Biden
2.33078416556824,0,1619,0,0,0,3,3,0,1,0,65+,0,0,0,1,White,0.015488329376483818,2,Joe Biden
1.10021101128718,0,13,0,0,1,4,3,0,1,1,45-64,0,0,1,0,Other,0.11629074585635359,5,Donald Trump
2.749279381064,0,227,0,0,0,1,1,0,1,0,45-64,0,0,1,0,White,-0.010106527909176917,2,Joe Biden
0.438438441963541,0,76,0,0,1,2,4,1,0,1,45-64,0,0,1,0,Other,0.015835918854415276,2,Donald Trump
1.86492664640992,0,1,0,0,0,1,1,1,1,1,Under 30,1,0,0,0,Other,0.09326605504587156,4,Joe Biden
2.0291041476539,0,951,0,0,0,2,2,0,1,0,30-44,0,1,0,0,White,-0.20899873075884418,1,Did not vote for President
0.898404137475721,0,675,0,0,1,3,4,1,0,1,30-44,0,1,0,0,Hispanic,-0.024158303886925796,1,Donald Trump
0.102586250700567,0,44,0,0,0,1,4,0,1,0,45-64,0,0,1,0,White,0.11474282407407407,5,Did not vote for President
0.106525543193646,0,0,0,NA,0,3,4,1,1,0,45-64,0,0,1,0,White,0.0149,2,Joe Biden
0.144575350591221,2,4064,1,4.921259842519685e-4,1,2,4,0,1,0,65+,0,0,0,1,White,0.16369793513105788,5,Donald Trump
4.100598076175,0,1468,0,0,1,3,2,1,0,0,45-64,0,0,1,0,White,0.017716119962511715,2,Donald Trump
0.629673231870103,0,2693,0,0,0,4,4,0,1,1,65+,0,0,0,1,Black,-0.25533051633723275,1,Joe Biden
0.475047979728328,0,155,0,0,1,2,4,0,0,0,45-64,0,0,1,0,White,0.0788460815047022,4,Donald Trump
0.35664479654187897,0,1092,0,0,0,4,4,0,1,0,65+,0,0,0,1,White,0.07354571366641378,4,Joe Biden
0.717401372221442,0,65,0,0,0,1,4,0,1,0,45-64,0,0,1,0,White,0.02714988425925926,2,Joe Biden
1.76814644521303,0,8711,0,0,1,3,3,1,0,0,30-44,0,1,0,0,White,0.04073504989508417,3,Donald Trump
0.343206470440525,0,287,0,0,0,3,4,0,0,0,65+,0,0,0,1,White,0.10723640472878998,5,Joe Biden
0.919399750246043,4,946,1,0.004228329809725159,1,2,4,0,1,0,45-64,0,0,1,0,White,0.09541859929078014,4,Donald Trump
0.313399425515412,0,337,0,0,0,4,4,0,1,0,65+,0,0,0,1,White,0.08644425204425205,4,Joe Biden
4.87510179032892,0,4,0,0,1,1,1,1,1,0,30-44,0,1,0,0,White,-0.026662500000000006,1,Donald Trump
0.254154838088786,0,1884,0,0,0,4,4,1,1,0,45-64,0,0,1,0,White,0.05020120893561104,3,Joe Biden
0.102586250700567,0,3203,0,0,1,4,4,0,0,0,45-64,0,0,1,0,White,0.35918872540003677,5,Donald Trump
1.10845282283295,0,357,0,0,0,1,3,1,1,0,45-64,0,0,1,0,White,0.08143173001310616,4,Joe Biden
1.00880622515003,0,41,0,0,0,3,3,0,1,0,45-64,0,0,1,0,White,-0.02943962264150943,1,Joe Biden
0.325094176498252,0,549,0,0,1,3,4,0,1,0,45-64,0,0,1,0,White,0.20095635103926096,5,Donald Trump
0.470082309313646,0,25,0,0,0,2,4,0,1,1,45-64,0,0,1,0,Black,0.034781081081081085,3,Joe Biden
0.325094176498252,0,4139,0,0,0,4,4,0,1,0,45-64,0,0,1,0,White,0.1727143895870736,5,Joe Biden
1.35387671761406,0,0,0,NA,0,2,3,0,0,1,45-64,0,0,1,0,Other,0.32109565217391306,5,Jo Jorgensen
0.102586250700567,0,2375,0,0,1,1,4,0,1,0,45-64,0,0,1,0,White,0.10171636286110222,5,Donald Trump
1.48760825616825,0,4145,0,0,1,4,3,1,0,0,45-64,0,0,1,0,White,5.889832330180558e-4,2,Donald Trump
1.10957934535977,0,2,0,0,0,3,3,1,1,1,45-64,0,0,1,0,Hispanic,-0.10407228915662652,1,Joe Biden
3.91607263294667,3,30433,1,9.857720237899648e-5,0,3,2,1,0,0,30-44,0,1,0,0,White,-0.06669854280510018,1,Joe Biden
0.453484366088073,0,544,0,0,1,3,4,0,1,0,45-64,0,0,1,0,White,0.13440606013397724,5,Donald Trump
0.313399425515412,0,1421,0,0,0,4,4,0,1,0,65+,0,0,0,1,White,0.05050471475477119,3,Joe Biden
1.69762752430576,0,121,0,0,0,1,3,1,1,0,Under 30,1,0,0,0,White,-0.05196203007518797,1,Joe Biden
0.400048201733562,0,7,0,0,1,2,4,0,0,0,45-64,0,0,1,0,White,0.047056,3,Donald Trump
0.306351595169879,0,138,0,0,0,4,4,0,0,0,45-64,0,0,1,0,White,0.09297814427460445,4,Joe Biden
0.325094176498252,0,88,0,0,1,4,4,0,1,0,45-64,0,0,1,0,White,0.016906652806652808,2,Donald Trump
0.282634479977616,0,8763,0,0,0,4,4,0,0,0,45-64,0,0,1,0,White,0.008512316373854835,2,Joe Biden
0.744124932515911,0,1600,0,0,0,4,4,1,0,0,30-44,0,1,0,0,White,-0.08745416797735137,1,Joe Biden
0.48588328447368,0,15,0,0,1,2,3,0,1,0,30-44,0,1,0,0,White,0.15569530634181297,5,Donald Trump
0.254154838088786,0,135,0,0,0,4,4,1,1,0,45-64,0,0,1,0,White,0.03246520376175548,3,Joe Biden
0.570264454335022,0,0,0,NA,0,3,4,1,1,0,Under 30,1,0,0,0,White,0.25861500000000004,5,Joe Biden
0.282634479977616,0,167,0,0,0,4,4,0,0,0,45-64,0,0,1,0,White,0.0905031007751938,4,Joe Biden
3.04132680376987,0,24,0,0,0,3,1,0,0,1,45-64,0,0,1,0,Other,-0.021476383763837637,1,Joe Biden
0.617671031292985,0,1720,0,0,1,3,4,0,0,0,65+,0,0,0,1,White,0.02964935380100457,3,Donald Trump
0.142195321852706,0,640,0,0,1,2,4,0,1,0,45-64,0,0,1,0,White,0.1369352435530086,5,Donald Trump
0.542541803531209,0,434,0,0,1,4,4,0,1,1,30-44,0,1,0,0,Other,-0.02683760158930829,1,Donald Trump
1.21674903799042,0,225,0,0,0,4,3,0,1,0,65+,0,0,0,1,White,-0.009604561161022806,2,Joe Biden
0.233968220701252,0,79,0,0,0,4,4,0,1,0,45-64,0,0,1,0,White,-0.02452361963190184,1,Joe Biden
0.150120731892471,0,235,0,0,1,2,3,0,1,0,45-64,0,0,1,0,White,0.06684825497548312,4,Donald Trump
0.72306602253069,0,624,0,0,1,3,4,0,1,0,65+,0,0,0,1,White,0.08428299477655253,4,Donald Trump
0.261738939771077,0,176,0,0,0,4,4,0,0,0,30-44,0,1,0,0,White,-0.02840731102850062,1,Joe Biden
0.57742265737329,0,273,0,0,0,3,4,1,0,0,30-44,0,1,0,0,White,-0.04286894221020615,1,Joe Biden
0.83156422345844,0,1738,0,0,1,2,4,1,1,0,30-44,0,1,0,0,White,0.062380142004341534,3,Donald Trump
0.937128075382479,0,15,0,0,0,4,4,1,1,0,30-44,0,1,0,0,White,0.011851162790697674,2,Joe Biden
0.898860898538539,0,962,0,0,0,4,4,0,0,1,65+,0,0,0,1,Black,0.07615158606344254,4,Joe Biden
0.339698164001695,0,246,0,0,0,4,4,0,1,0,65+,0,0,0,1,White,0.0661412373615792,4,Joe Biden
1.96677788408453,0,876,0,0,0,2,3,0,0,0,Under 30,1,0,0,0,White,0.06004969072164948,3,Joe Biden
0.943035698805773,0,34,0,0,0,3,3,1,1,0,45-64,0,0,1,0,White,-0.04438837638376384,1,Joe Biden
0.325094176498252,0,470,0,0,1,1,4,0,1,0,45-64,0,0,1,0,White,0.07141570386988222,4,Donald Trump
0.310552194614502,0,5801,0,0,0,4,4,1,0,0,45-64,0,0,1,0,White,0.08297394467829224,4,Joe Biden
1.05099681506017,0,29,0,0,0,3,3,1,0,1,45-64,0,0,1,0,Other,-0.11013353293413174,1,Joe Biden
2.47470575315365,0,634,0,0,1,3,3,1,1,0,30-44,0,1,0,0,White,-0.019048848837209302,1,Donald Trump
0.460969292671476,0,41,0,0,1,3,4,0,1,0,65+,0,0,0,1,White,-0.025665817950350094,1,Donald Trump
0.442290388841594,0,43,0,0,0,3,4,0,0,0,65+,0,0,0,1,White,0.04953307086614173,3,Joe Biden
0.309834835423125,0,1751,0,0,0,2,4,0,1,0,65+,0,0,0,1,White,-0.015288980406838888,2,Joe Biden
1.31581974294041,0,53,0,0,0,1,3,1,1,0,45-64,0,0,1,0,White,-0.019080427046263344,1,Joe Biden
0.156835481669034,40,147489,1,2.7120666625985666e-4,1,4,4,0,0,0,45-64,0,0,1,0,White,0.08995714766925113,4,Donald Trump
0.945635981060983,0,793,0,0,0,4,3,0,0,0,45-64,0,0,1,0,White,0.08963307879443168,4,Joe Biden
0.231307077337476,0,1412,0,0,0,4,4,0,1,0,45-64,0,0,1,0,White,0.03257169713470764,3,Joe Biden
0.945635981060983,0,0,0,NA,0,3,3,0,0,0,45-64,0,0,1,0,White,-0.09916666666666667,1,Joe Biden
0.273768853362042,0,87,0,0,1,3,4,0,1,0,45-64,0,0,1,0,White,0.07756046511627906,4,Donald Trump
0.253601533813438,0,2474,0,0,0,3,4,0,1,0,45-64,0,0,1,0,White,4.132868904369821e-4,2,Joe Biden
2.07796424948739,0,16,0,0,1,2,2,0,1,0,45-64,0,0,1,0,White,0.10902931034482759,5,Donald Trump
2.46670523839869,0,587,0,0,1,1,2,0,1,0,45-64,0,0,1,0,White,0.1181755613859094,5,Donald Trump
0.102586250700567,0,5519,0,0,0,2,4,0,0,0,45-64,0,0,1,0,White,0.05869243330266789,3,Joe Biden
0.164949169506969,0,6,0,0,1,1,3,1,1,0,45-64,0,0,1,0,White,0.013350225225225224,2,Donald Trump
2.14251352953621,0,97,0,0,0,3,3,1,0,0,30-44,0,1,0,0,White,-0.028176348773841963,1,Joe Biden
3.11150983967508,0,7,0,0,0,2,3,0,1,0,45-64,0,0,1,0,White,0.030151764705882354,3,Joe Biden
0.969322584000902,0,4,0,0,0,4,3,1,1,0,45-64,0,0,1,0,White,0.07121758241758241,4,Joe Biden
0.626921339888885,0,336,0,0,0,0,2,0,1,0,45-64,0,0,1,0,White,0.07431600673967986,4,I am undecided as to who I will be voting for
0.583204114854061,0,29,0,0,0,3,3,1,0,0,45-64,0,0,1,0,White,0.08067612903225807,4,Joe Biden
